uname,mid,level,sex,send_time,like,is_sub,text
文不是刘,34634912,5,男,2021-04-26 21:15:57,1,True,回复 @雷雨天ai不下雨 :讲个笑话特斯拉Y这车在懂车帝的升级版主动安全测试里，还不如长城H6和日产轩逸。[辣眼睛]
billionruan,372968232,3,保密,2021-04-26 18:25:18,24,False,怪不到特斯拉女司机这么容易背锅
是王富贵呢,417030678,4,男,2021-04-26 18:16:29,2,False,特斯拉在拿消费者生命开玩笑，坚决抵制[辣眼睛]
波爾克潜水,20178636,5,保密,2021-04-28 18:25:27,3,False,总结：别买，要命，已经死过人了。
如此6淡定,289591131,4,男,2021-04-28 18:35:16,0,True,说得好！ 现在没有权威机构 只能先尽量远离[滑稽][吃瓜]  我也希望尽快出结果 我就吃瓜[吃瓜]
鬼火老头乐,592291200,3,男,2021-04-26 18:02:59,6,False,貌似明白点儿了，动能回收不可用，同时刹车助力也没了，踏板变硬。这是软件bug。没有助力是非常硬的，油车熄火后踩几脚刹车后就踩不动了，没有液压助力非常硬。我有一次在匝道下坡堵车排队，想省油就熄火了，然后几次刹车后变很硬根本踩不动，马上拉手刹，启动发动机后就好了。不知道特斯拉有没有手刹，必要时可以拉手刹的。
醒醒小宅,378740101,3,保密,2021-04-26 18:22:14,0,True,仪表盘都没有还想着手刹[滑稽]
鬼火老头乐,592291200,3,男,2021-04-26 18:35:44,0,True,极简的设计，风险全在车机了，软件BUG或者屏幕死机不就完犊子了。苹果手机偶尔还会软件卡死，重启之类的。特斯拉这个系统我不相信比苹果还好，在高速上死机真的很危险
通用技术,785336,5,保密,2021-04-26 19:49:39,0,True,怀挡长按p 不过真踩不动刹车估计一时半会也想不到这招了
失去茫然,429921364,3,保密,2021-04-27 13:41:45,4,False,路上见了TSL记得远离
桃李不言，下自成蹊,2926968,5,男,2021-04-27 13:51:09,4,False,新一届的移动棺材！
青藤蔓草,26283968,3,女,2021-04-27 13:43:01,4,False,看了一分钟，觉得足够抓住重点了，有问题，有，这就行了。其它的不重要
牛顿的烂苹果,391248,5,保密,2021-04-27 23:28:33,3,False,王老师小心了 特孝子马上找上门[doge]
39541866554_bili,375026780,4,保密,2021-04-27 21:03:58,4,False,"1，刹车热衰退，列出成绩。拉个市场对比车型的单子。
2，突发动能回收受限，制动距离变长。同路况市场车型对比。刹车距离对比拉个单子。
3，震动路面形势中突发动能回收系统禁用，可能符合国标。图贴出来，别可能……。拍死丫丫的。
支持王老师，搞他。"
cinema2020,516215198,3,保密,2021-04-26 21:05:06,9,False,"数据肯定有问题,软件有逻辑的bug，说不定是阿三写的,参见737 MAX 和F35."
沐彬丶,156337261,5,保密,2021-04-27 00:40:02,0,True,回复 @文不是刘 :黑客可以根据alis做跳板进入正在飞行的F35中接替飞行员操作
文不是刘,34634912,5,男,2021-04-26 21:11:56,0,True,F35的飞控和程序不是洛克希德马丁自己写的吗？F35的致命问题是氧气的问题，这和系统没啥关系吧。
Bili_266110741,266110741,5,保密,2021-04-28 01:16:32,5,False,就tsl这种车，配置被国产吊打，价格还比国产贵，质量还这么差，公司态度差售后差，很难想象有人会为了这一个标买它啊（现在标也臭了[doge]）
义肢跑腿MetaloRunner,297628770,5,男,2021-04-26 19:32:53,13,False,"shache踏板行程数据和踩踏力道数据完全留空，电子助力数据完全没有，这些是衡量车主的踩踏力度的直接重要证据, 特xx不提供这些关键数据，这等于此地无银三百两"
伊恩哇咔咔,2814783,6,男,2021-04-27 17:51:18,4,False,"《动能回收大于刹车，大于人命》
《刹车没失灵，只是刹车助力出bug了，命没了而已》
觉得刹车变硬、阻力/管用力变化不要紧的话，可以试一下直接给刹车一个随机参数，每次踩刹车提供的助力都不同。既然追求刺激，那就贯彻到底啊"
斯諾君,1745139,4,男,2021-04-28 12:29:56,3,False,特死啦: 我们的车没有问题，是你们的测试有问题，我们的车动能回收没有问题，只是它禁用了而已。[喜极而泣]
幽幽午夜,626324842,2,保密,2021-04-27 07:07:34,2,False,要不是特斯拉横着走六亲不认的步伐，才懒得劝谁别买。
炙热之恋,66026048,5,男,2021-04-26 22:05:58,2,False,安全无小事，这是什么时候的标语来的？真是越活越回去了
你过来我哏斗你两句,21413221,5,保密,2021-04-26 21:41:53,2,False,完了，这次测评特斯拉能正常跑完4万公里吗？我感觉非常悬啊！！
胖达潘达胖,19196702,5,保密,2021-04-26 22:18:49,1,True,且看且珍惜吧，下一期能不能出来还未知呢。
你过来我哏斗你两句,21413221,5,保密,2021-04-26 22:37:04,0,True,回复 @胖达潘达胖 :不是担心公关这玩意，只是担心车子失控…[笑哭]
YODAZO,98872012,5,男,2021-04-26 14:49:14,2,False,"谁送我特斯拉，我50￥收了，你看我开不开。
笑死，前一段时间，衣服鞋子3折你们不照样买。"
MrYDW,627743205,3,保密,2021-04-27 08:04:58,2,False,那就基本实锤了，特斯拉有BUG
另刂忄荒,270446562,4,保密,2021-04-27 08:04:33,2,False,[笑哭]熄火才会刹车变硬的情况到特斯拉打着火也会变硬，绝了
55836929954_bili,401834576,4,保密,2021-04-26 21:14:14,2,False,这个现象 很可能接近河南车主遇到的情况:  碎石路面导致刹车系统(包括ABS)失灵。
TamaKuma,3118424,6,男,2021-04-26 22:06:03,0,True,那条是国道吧，也是碎石路面？
巫妖的泪,14138412,5,保密,2021-04-26 20:49:30,2,False,Tesla刹车助力采用的博世iBooster，与自家的autopilot做调教时候，采用方案是，当你踩下刹车踏板，不是直接制动的，而是传给自家系统，由系统决定刹车力度，由于这个控制方案与能量回收系统是一个决策执行单元完成的，这就导致在某些特殊情况下会(比如片中动能回收功能受限)导致刹车失灵，说白了，系统调教的bug
CMMINGer,475370208,3,保密,2021-04-26 20:14:55,2,False,刚提车的车主路过～希望我的车没事🙏
liubee502,6998856,6,男,2021-04-26 17:23:54,3,False,感觉特斯拉把仪表板删除了，导致汽车本身出现异常状态时，驾驶员其实都不方便，也没法及时去注意到。
Dantenc,18948221,5,保密,2021-04-27 11:23:06,2,False,《绝不妥协》
关我鸟事,191196,5,保密,2021-04-27 07:43:13,2,False,锤
凌之QAQ,63608037,5,保密,2021-04-26 19:49:36,2,False,我觉得是车主老爸开到118速度要减速，期间多次刹车导致热衰减，造成刹车踏板变硬，车主老爸踩下去了踏板变硬发现刹不住，加大力度，由于车上人较多，路面又比较滑，车子动能较大，造成撞车。[笑哭]
三年二班大傻春,43420738,5,保密,2021-04-26 23:38:34,0,True,30分钟40次刹车很多吗？
斯京真的爱下雨,230710462,5,保密,2021-04-26 18:08:38,2,False,王老师，车辆满电的时候动能回收会失效，这个时候刹车会不会变硬啊？
栗の鋼板,194448065,5,男,2021-04-26 17:23:53,2,False,[无语]这玩意我是不敢开了，朋友正在卖车，昨天开他的他死了简直了，下车库呢抖的刹车踩不下去，还好坡下面没墙，滑出去10来米才踩下去刹车，强行兜了一大圈停车
是锐雯而不是瑞文,441531572,4,男,2021-04-27 18:26:14,3,False,特斯拉，工业垃圾，不给点媒体压力，就继续回避，模糊回答[妙啊]
亡念の扎姆德,422585,5,保密,2021-04-26 19:23:39,4,False,不才提一些自己的观点  一，做颠簸路段测试可以用自适应巡航么？国标里肯定是没有的，算不算超纲导致的问题？二，动能回收减弱和刹车踏板变硬分别是电机和abs两套系统，在主控下存在同时触发的可能性，说实话这么颠簸的路况，十有八九是触发abs了，这解释踏板变硬，然而动能回收减的再低都不会导致踏板变硬，不要混淆了。电车油车还是有一定区别的，必要时可以咨询下专业的技术人员，不要用油车思维带入。特斯拉abs标定的确太敏感，但就它的碰撞测试能力，你是要失控还是要煞停，这是一个不难的选择题。
雅蠛碟灰阿灰,2124049,5,保密,2021-04-26 17:40:19,3,False,特斯拉:我就算没有刹车也卖爆。羡慕吗?
桃李不言，下自成蹊,2926968,5,男,2021-04-27 13:51:09,4,False,新一届的移动棺材！
青藤蔓草,26283968,3,女,2021-04-27 13:43:01,4,False,看了一分钟，觉得足够抓住重点了，有问题，有，这就行了。其它的不重要
飞翔的纸蝶,29994970,5,男,2021-05-05 09:24:57,3,False,空气质量视频呢？？？
李招摇23,390526749,5,保密,2021-05-05 10:45:36,2,True,https://b23.tv/BV1nU4y187D1
孤竹往事,111576765,2,男,2021-04-27 20:40:13,2,False,这样的评论才是客观的，没有任何倾向性在里面
木茂水波,325641845,4,男,2021-04-27 11:30:46,2,False,特斯拉：每题都是坏人，没有人🙌比我🤲更懂☝甩锅👌
木茂水波,325641845,4,男,2021-04-27 11:30:58,0,True,媒体[妙啊]
cym19871102,237274735,5,保密,2021-04-27 11:48:32,0,True,好家伙，你这个特是哪个特啊[滑稽]
阿Sir_孙,14179051,5,保密,2021-04-27 08:09:02,2,False,媒体测试都能出来的情况，看来，特斯拉的刹车问题是真的有问题！而且还不是个例！
o我在这里你在哪里o,40987835,5,保密,2021-04-26 21:14:31,2,False,支持，持续关注了
bili_简生活,481154539,3,男,2021-04-26 20:06:02,2,False,[支持]
CC低调疯狂,415517659,3,男,2021-04-26 19:58:01,2,False,建议测试人员带头盔，穿防护服，一定要注意安全[打call][打call][打call]
阿胖就是我,404295278,5,男,2021-04-26 19:49:27,2,False,硬核视频
不2不叫李浩宇,519262992,4,男,2021-04-26 18:42:42,2,False,支持！
终于明白00000,41836836,5,男,2021-04-26 18:33:56,2,False,最近马路上的特斯拉跟车距离都很大
Qz清欢,52840429,5,男,2021-04-26 17:15:43,2,False,热门呢？？？刚才还在热门上挂着呢？咋我换了个号来给硬币 就没了？[吐] B 站就这？[生气][生气][生气]
Cx330还在吗,131414378,5,男,2021-04-26 17:44:41,0,True,被
天若有情andy,23150176,4,保密,2021-04-27 12:38:55,2,False,保护！！
清清星语,414675863,4,保密,2021-04-27 11:00:30,2,False,最良心的车评人！
chongzi314,23557429,5,保密,2021-04-27 08:23:58,2,False,这车估计估计会一分钟清理一次记录，然后系统里面完全找不到这台车的任何记录[呲牙]
皇甫嗷嗷叫,144029004,4,保密,2021-04-27 08:22:56,2,False,女生力气小啊
だこ-,105168634,5,保密,2021-04-27 21:43:19,3,False,看来十有八九是助力的问题了。记得三四个月前就有特斯拉刹不住车的新闻，我当时不信 因为这玩意，机械结构 轮胎又没打滑，没道理刹不住。最近看到了许多车评和车主的视频，普遍出现了刹车变硬的问题。如果是因为没助力导致刹车踩不完全 就说的通了
bibipo-,42842300,5,男,2021-04-26 18:29:21,3,False,特斯拉:公路局的路没有修平，跟我们没关系[doge]
柯布西呆,10573820,6,男,2021-04-26 18:54:30,0,True,[热词系列_好家伙]
亦亦也黑,84114266,5,保密,2021-04-26 18:36:46,2,False,你可以跑不快，但是不能刹不住吖
别清酒,456533465,4,保密,2021-04-26 17:24:03,2,False,特斯拉：保安最多的车企
Breezeoooo,23125173,5,保密,2021-04-26 17:13:54,2,False,这视频不得顶上去让更多Tesla车主看到注意一下
车知嘛andywoo,587677616,3,男,2021-04-26 16:52:50,2,False,王老师确实是公正的良心媒体啊[笑哭]
幸福的qiao,394211424,3,保密,2021-04-29 12:08:46,4,False,不呼吁特斯拉第一时间真诚解决车主问题，反而让车主不要车展人肉曝光。想正常解决，特斯拉正常吗？
tonymacx86,6383532,5,男,2021-05-05 10:04:55,3,False,有没有备份视频的能发一下吗
李招摇23,390526749,5,保密,2021-05-05 10:45:18,0,True,https://b23.tv/BV1nU4y187D1
tonymacx86,6383532,5,男,2021-05-05 14:42:27,0,True,回复 @李招摇23 :谢谢啦
阿坝啊吧666,1402786820,3,保密,2021-04-26 22:15:43,2,False,建议给特斯拉测试人员配备安全装备、比如头盔加强型安全带之类的，以防万一刹不住[OK]
主人公-a,680332,6,男,2021-04-26 17:24:44,2,False,比亚迪的公关看到上期可能还有点小担心，看到这期直接笑曰了
39541866554_bili,375026780,4,保密,2021-04-27 21:03:58,4,False,"1，刹车热衰退，列出成绩。拉个市场对比车型的单子。
2，突发动能回收受限，制动距离变长。同路况市场车型对比。刹车距离对比拉个单子。
3，震动路面形势中突发动能回收系统禁用，可能符合国标。图贴出来，别可能……。拍死丫丫的。
支持王老师，搞他。"
花前的鹿,14234893,5,男,2021-05-06 02:39:06,4,False,你开特斯拉，怪不得你刹不住车。[调皮]
Cx330还在吗,131414378,5,男,2021-04-29 21:59:51,5,False,果然是有问题。。。没得洗了
快乐牛牛牛,29921026,5,保密,2021-04-28 00:58:20,3,False,"简单点说：就是刹车=动能回收+刹车系统
当动能回收失效后，刹车助力同时失效=刹不住。
震动测试过程=动能回收失效并刹车助力失效=刹不住。
结论：设计及零部件存在缺陷。"
花卷愁草草,472017727,3,保密,2021-04-26 19:51:23,2,False,现在路上特斯拉 我都躲得远远的。没准哪天把我撞我了还说我影响车主行车安全，导致刹车失灵[doge]
倥子_,279612636,5,男,2021-04-26 17:22:42,2,False,特斯拉应该开个专门学校教授如何驾驶高级电车[嗑瓜子]
有恒心者惟士为能,291144838,5,男,2021-04-26 17:08:19,2,False,因为这个视频关注你，加油。
从容长良,12972939,5,保密,2021-04-26 19:49:16,2,False,幸好辅助功能抢方向盘 你没遇到
预言之梦,38690176,4,女,2021-04-26 18:07:35,2,False,特斯拉怎么会错呢？[doge][doge] 真是的，肯定没开过[妙啊]
幽冥太子O_O,40288208,5,保密,2021-04-30 13:12:35,5,False,我看有个别的up发现，撞向障碍物模拟出事故时，摄像头会刚刚缺失碰撞时的那几秒视频，我觉得这个up可以测试下。如果说刹车有概率刹不住是技术不够完善，那故意缺失碰撞时的视频监控，那就是故意逃避责任。
必然国大学士,37964083,5,保密,2021-04-30 19:23:31,0,True,有说是在撞击前中央处理器高速运算，会发生算力挤占，导致记录仪没有算力，所以小鹏这些出厂不配行车记录仪。不知道是不是真的
伊恩哇咔咔,2814783,6,男,2021-04-27 17:51:18,4,False,"《动能回收大于刹车，大于人命》
《刹车没失灵，只是刹车助力出bug了，命没了而已》
觉得刹车变硬、阻力/管用力变化不要紧的话，可以试一下直接给刹车一个随机参数，每次踩刹车提供的助力都不同。既然追求刺激，那就贯彻到底啊"
二3天,178716645,5,男,2021-04-26 19:53:05,18,False,我表姐的儿子小学二年级都知道“离特斯拉远一点”，我说为啥，他说他爸妈告诉他那个车随身发疯[笑哭][笑哭]
goepower,596498840,2,保密,2021-04-26 21:11:37,0,True,这话没毛病～
二3天,178716645,5,男,2021-04-27 10:27:57,0,True,回复 @goepower :从最炫外国的风成了人人喊打了
天青水玉,12200059,6,男,2021-04-28 05:59:42,1,True,"没毛病，我教孩子远离所有电车。
因为电车加速能力太强，而且电车启停没声音。谁也无法料到路边电车会不会突然启动"
安呀呀啊,803989,6,男,2021-04-26 20:30:57,11,False,建议王垠老师装一个刹车踏板的监视记录仪，跑这么多，一定可以复现刹车故障，并且留下清晰证据。
是萌萌哒的大橙子啊,26556412,5,男,2021-04-27 14:03:02,2,True,只有踏板视频可能也没什么用，可以压力传感器➕踏板摄像头，因为当需要踩下刹车的力增加，在录像和特斯拉后台数据上都会显示是车主未完全踩下刹车（即使实际上已经用了很大很大的力去踩，根据相关专业up推算那个女车主的事故中需约为150kg），所以可能还需要补充个压力传感器作为证据
明未方东,14200254,5,保密,2021-04-28 22:44:14,4,False,特斯拉做的就是个带轮子的平板，平板电子原件当然是经不住颠簸冷热辐射等等车需要遇到的情况的
金鳞本是池中物,12662515,5,男,2021-04-27 11:12:29,13,False,理性要有用还用这样闹？
大卫吉尔,397060296,5,保密,2021-04-27 13:36:30,0,True,说到点子上了
Godfatherkk,12432561,5,男,2021-04-27 00:00:37,8,False,我车的刹车助力泵出过问题，拥堵路段行驶一段时间刹车会突然变硬，突然出现是很吓人的
第五适合者,2526759,3,保密,2021-04-27 09:34:20,5,False,我提一句：在颠簸路面和冰雪路面等附着力较低容易出现打滑的场景下，ESP会主动关闭动能回收以确保ESP可以独立控制四个轮子的减速度（尤其是针对后驱车型），设计就是这样的。所以过沟过坎，高速过弯等场景会出现因为ESP的介入导致动能回收消失的现象，车主感觉就好像是刹车失灵了，有些敏感一些的还会觉得是意外加速了，但这时候如果你要踩刹车，是肯定可以正常停下来的。除了那几个自己山寨动能回收逻辑的厂家之外，用bosch的新能源车型大多如此，包括特斯拉，小鹏，蔚来，大汉，无非就是有些更敏感，有些更迟钝。不过，特斯拉的情况更加特殊，因为他动能回收消失的时候刹车踏板也会变硬，这个倒是不太正常。
夏夏的b站小窝,384897888,5,男,2021-04-26 14:50:36,5,False,特斯拉为什么这么傲慢？都不用自己下场就有一堆人前赴后继地帮忙洗脱。譬如这么说:其他牌子车也有很多毛病、维权女车主懂这么多一看就是竞争对手请的、肯定是维权女车主讹人不成恼羞成怒。我只想对这些洗的人说一句，还是收手吧，你越洗我越觉得特斯拉恶心，同时觉得你恶心[OK][辣眼睛]
0201009KtEAE,49775282,4,男,2021-05-05 06:28:49,3,False,空气质量的视频怎么没了？
李招摇23,390526749,5,保密,2021-05-05 10:45:42,0,True,https://b23.tv/BV1nU4y187D1
Ice-cream-rain,326648726,4,保密,2021-05-02 01:00:23,3,False,这种车能上路？？害怕😱
黑色半月,52914120,5,保密,2021-04-28 23:30:00,2,False,正经人谁看微博？
Yvonne晨曦,96793762,5,保密,2021-04-26 16:18:26,2,False,帕萨特送头盔，特斯拉送保险么[辣眼睛][辣眼睛][辣眼睛]
YYY阳YY,293765657,5,男,2021-04-30 23:31:05,4,False,这确实是专业的，现在我绝对相信了。
望夜枫眠,20826045,4,男,2021-04-26 18:36:26,9,False,那个女车主是猛士，引起各家媒体关注了
迪纳塔莱olof,53188857,6,保密,2021-04-26 16:32:46,7,False,奔驰C：你们看 这才是“工业垃圾”
negi猫,357541,6,保密,2021-04-28 17:41:20,4,False,看到有说戴头盔的，头盔有用？电池撞坏燃烧直接火化只有头盔是不行的，建议全套f1标准的驾驶服[doge]
瓶之幻,112256117,4,保密,2021-04-30 10:41:24,0,True,三元锂爆燃 温度貌似是500度。。我记得比亚迪做刀片电池针刺实验的时候有对比。500度。。emmmm[doge]
罒面杵哥,46836538,5,保密,2021-04-26 18:35:13,2,False,专业！！！女车主牛逼，因为她之后才有那么大大v站出来说这些事！！
天青水玉,12200059,6,男,2021-04-28 05:57:21,0,True,王老师测试应该与女车主无关，甚至与特斯拉的争议无关。从他的双车耐久试验的节奏来说，也轮到特斯拉了。
文明去__,11626094,5,男,2021-05-07 09:29:03,3,False,除了特孝子，其他车主都是受害者，骂也要骂对人来，别开地图炮。
鬼火老头乐,592291200,3,男,2021-04-26 18:02:59,6,False,貌似明白点儿了，动能回收不可用，同时刹车助力也没了，踏板变硬。这是软件bug。没有助力是非常硬的，油车熄火后踩几脚刹车后就踩不动了，没有液压助力非常硬。我有一次在匝道下坡堵车排队，想省油就熄火了，然后几次刹车后变很硬根本踩不动，马上拉手刹，启动发动机后就好了。不知道特斯拉有没有手刹，必要时可以拉手刹的。
醒醒小宅,378740101,3,保密,2021-04-26 18:22:14,0,True,仪表盘都没有还想着手刹[滑稽]
鬼火老头乐,592291200,3,男,2021-04-26 18:35:44,0,True,极简的设计，风险全在车机了，软件BUG或者屏幕死机不就完犊子了。苹果手机偶尔还会软件卡死，重启之类的。特斯拉这个系统我不相信比苹果还好，在高速上死机真的很危险
通用技术,785336,5,保密,2021-04-26 19:49:39,0,True,怀挡长按p 不过真踩不动刹车估计一时半会也想不到这招了
giliath,736220,6,男,2021-04-28 19:46:43,3,False,好家伙，直接[热词系列_好家伙]，这2000公里磨合期还没过呢，就出问题了…
今天二条,413810455,5,保密,2021-04-27 14:38:55,3,False,这车就应该召回下架发起调查，车主们应该集体起诉!
在吃柚子,2800529,5,保密,2021-04-28 11:16:59,3,False,这一波下来 直接是大隐患 动能回收暂时失灵且提示不明显 对一个长期用单踏板模式人来说基本就是刹车失灵 然后后反应过来去踩刹车再碰到刹车踏板变硬...
着蓝白参上,3463059,6,保密,2021-04-29 12:40:14,3,False,"那种比较老的车为啥都是男司机，就是因为以前没有刹车助力，开车实实在在是体力活，或者说有刹车助力仍然要不少力，比如坦克之类的。 
但是这不是刹车助力失灵的理由，要么一开始就没有，如果失灵就是厂家的问题"
Mark1016,423864345,3,保密,2021-04-27 10:24:46,7,False,专业，用实锤的证据告诉特斯拉 你的问题的的确确存在，别再拿别人的生命不当回事了，认认真真对待吧
吃草的萌虎,262325853,5,保密,2021-04-26 12:08:55,17,False,别被特斯扌给公关吧，希望能有后续播出来[OK]
旧时撒下的网,17247555,4,男,2021-04-26 18:16:07,4,False,媒体老师注意安全，测试的时候一定得注意安全
航天飞机主发动机,541841577,4,男,2021-04-26 12:08:53,18,False,这车在王老师面前，显得好渺小。。
核平使命,471596778,4,保密,2021-04-26 12:34:00,0,True,一米九四
美丽的哈哈豆,269669691,3,保密,2021-04-26 22:02:30,1,False,有，就可能永远没有以后！！！懂！！！
Absolut缘,362358659,5,保密,2021-04-26 14:56:29,1,False,我觉得的挺好的，特斯拉是怕现在的用户长期不锻炼身体所以才出现了这一款划时代的智能（智障）保障刹车系统，方便让用户一边开车一边锻炼脚力以备不时之需，万一没电了可以走回家[doge]
贝壳の汉堡,24510198,2,保密,2021-04-26 23:01:04,1,False,相比油车，电车本来就是不成熟的产品，我是不会花钱去当小白鼠的
yu8500,397685757,3,保密,2021-04-26 22:54:18,1,False,不要被公关了😱
香遇的味道,436307148,2,保密,2021-04-26 22:09:23,1,False,这个评测良心。
京桥凉介,3256854,6,男,2021-04-26 21:21:52,1,False,小丑车
Fffffffwvbmdgwjk,336145458,3,保密,2021-04-26 21:19:10,1,False,这才是正确地打开方式，特斯拉副总多学学
改我昵称者屎,1431764,5,保密,2021-04-26 15:50:01,5,False,一辆刹车脚感时软时硬、刹车距离时长时短的车，哪位勇士敢开？？[嗑瓜子]
AlkNymor,33105034,6,保密,2021-04-26 21:29:41,1,False,希望up永远不被特斯拉充值，我们粉丝会一直陪着你
胖达潘达胖,19196702,5,保密,2021-04-26 22:20:07,0,True,平台被公关的可能性最大...限流，删视频
激白失楽園,92694846,5,保密,2021-04-26 12:09:22,17,False,特斯拉不亡，天理难容
kiska,249841,5,保密,2021-04-26 22:54:49,1,False,特斯拉爱豆3质量不错的[doge]
哈哈就是牛,27974984,5,保密,2021-04-26 19:51:44,4,False,开特斯拉女的挺多的 就这样还敢坚持单踏板模式就是作死
路喵甲,8264423,5,保密,2021-04-26 18:36:50,4,False,我是来看孝子怎么圆的[doge]
通用技术,785336,5,保密,2021-04-26 20:04:27,4,False,up主 下一期可不可以测试下特斯拉的abs。在低速度 湿的环氧地坪转弯abs介入触发的异常敏感  可以模拟一下这个环境 因为很多车主都觉得abs介入特别敏感
已退i,384693328,4,男,2021-04-26 18:04:54,3,False,没用的 我和很多没出问题的特斯拉车主聊这些事情的时候 他们都觉得我个开大众的不懂车 那些出事情的也不懂车
那生锈的钥匙,87063041,5,保密,2021-04-26 17:37:37,1,False,按照视频里的意思是，车子过个连续减速带，车辆震动动能回收被禁，踩刹车时就变硬，踩不下去（刹车失灵了）[灵魂出窍][灵魂出窍]
金木淼泉火土,474523996,2,保密,2021-04-27 16:39:24,1,False,特斯拉没有仪表盘，就一个大屏，这是装了车轮的平板电脑
枫飘,909201,6,男,2021-04-26 12:07:37,34,False,[doge]薛定谔的闸（刹车）。在你踩下去之前，可能刹不住，可能急刹，可能刹车变硬，甚至可能还没踩自动帮你强刹。[吃瓜]
死亡骑士12,71561144,5,保密,2021-04-26 14:03:29,1,True,哈哈哈，说白了就是靠赌呗[笑哭]。我赌这脚下去是急刹
00RAY00,2521321,6,男,2021-04-26 14:43:16,2,True,回复 @死亡骑士12 :[doge]赌输了就变死亡骑士？
枫飘,909201,6,男,2021-04-26 14:49:58,1,True,回复 @死亡骑士12 :[doge]如果比作抽SSR的话，这抽卡概率应该比原神高。不知道有没有保底[吃瓜]
EuropeJing,2989503,5,男,2021-04-26 19:25:34,2,False,"所以说特斯拉的制动在平路行驶的情况下是没事的，但是走烂路等车身姿态不正常的情况下就制动系统会不定时出问题？
好家伙，正常驾驶的送他上路，不正常驾驶的送他上路[OK]"
豆腐脑粢饭,278427418,3,保密,2021-04-26 16:56:09,2,False,能否拆解后测评一下特斯拉全车的探测仪器设备和芯片，解决下我们对于数据安全方面的疑虑
我有土狗,8136597,5,保密,2021-04-26 21:16:45,2,False,课代表:是刹不住。
卢伊飒,108589271,2,保密,2021-04-26 18:55:23,9,False,截至目前，所有案例其实已经非常说明问题了，这套向续航妥协的激进的整车设计策略，应该不仅仅是T独有的，最可怕的是时有时无，在特定情况下出现，无法复现，表现在人机交互层面就是刹车力度变化不可控，对司机来说，最基本的刹车力度习惯标定参考没有了，通俗的说，就是不知道什么时候用多大力度去刹车
王都尉,92109169,5,保密,2021-04-27 14:52:56,3,False,给大家翻译翻译王老师的话，车辆会无端出现动能回收失灵，经过颠簸路段大概率会出现动能回收失灵。动能回收失灵提醒在中控台，字体颜色大小等提醒不明显。动能回收禁用伴随刹车踏板变硬，滚动距离边长。再翻译下，特斯拉容易出现踏板变硬刹车制动效果差，无法正常刹车。特斯拉毛豆三不符合国标规定。请国家队下场重新检测。
艾拉艾拉boom,81243516,4,保密,2021-04-27 17:37:17,3,False,我不是这方面的专家，就驾驶经验说几个个人的观点：1、model3刹车踏板踩下三分之一行程偏柔软，三分之一行程以后就变硬（对于这一点个人觉得是在你释放电门踏板利用动能回收进行车辆减速或停止达不到预期值的时候，必须及时用力踩下制动踏板，这种时候应禁止有任何犹豫或是对刹车踏板的行程力度进行试探性的踩踏！新手驾驶员和新车主尤其应该注意！）2、保持安全车距，切勿超速驾驶！车辆启动行驶之前应仔细观察中控屏上是否有异常提示，提示事项并认真阅读提示内容，如出现的提示事项驾驶人自行无法判断是否会影响车辆正常驾驶，可微信询问特斯拉员工或拨打客服电话咨询，车友群中有经验的车友也可能能为你提供帮助，建议每次车辆起步后主动释放电门，熟悉动能回收力度。
义肢跑腿MetaloRunner,297628770,5,男,2021-04-26 19:32:53,13,False,"shache踏板行程数据和踩踏力道数据完全留空，电子助力数据完全没有，这些是衡量车主的踩踏力度的直接重要证据, 特xx不提供这些关键数据，这等于此地无银三百两"
白金钻石,1383723,6,男,2021-04-27 15:25:05,3,False,想想当年的大众a柱事件，再看看特斯拉刹车事件。这真是靠同行衬托啊
billionruan,372968232,3,保密,2021-04-26 18:25:18,24,False,怪不到特斯拉女司机这么容易背锅
二零五六,474131588,4,保密,2021-04-29 23:20:25,3,False,这样子的车已经影响到公共安全了，后车有特斯拉就自求多福吧[辣眼睛]
寒梅香。,27504675,5,保密,2021-04-26 19:52:20,10,False,😅刹车变硬？你急刹车的时候不会站起来刹车啊。哦～这是特斯拉，不是观致5。特斯拉站不起来。
Evangelionprayer,6663926,5,女,2021-05-02 23:38:45,0,True,那我建议宁把车顶掀了[doge]
小江728,37670318,5,保密,2021-04-27 09:33:03,3,False,这都上不了热门？
jifu2205,316792878,5,保密,2021-04-26 14:43:42,2,False,总结下来就是动能回收系统与刹车系统出现了关联，动能回收系统失效会导致刹车踏板比正常情况下更难以踩得动，这种情况会导致大多数人下意识认为刹车失效，按平常的力度反复尝试，并认为刹车失效。估计极少有人会直接加大力度踩刹车。然而车在高速行驶的情况下人们在反复尝试踩刹车的时候就错过了最佳制动时间。
TechCat,31522237,6,保密,2021-04-29 07:30:15,3,False,怎么还不发新的呀，不会是垠哥被公关了吧
安米网,274170632,5,保密,2021-04-26 14:03:22,2,False,为何要黑特斯拉
Cx330还在吗,131414378,5,男,2021-04-26 14:42:35,0,True,特斯拉还需要黑吗
苍冥无憶,32254673,5,保密,2021-04-26 19:20:16,3,False,间谍车应该滚蛋
清竹00,7761156,6,男,2021-04-26 18:19:02,15,False,BV12v41177xf 之前有的啊，tsl表示刹车没有失灵，助力泵没有工作而已。而已。而已。
海狼1911,36128461,5,保密,2021-04-26 18:24:47,5,False,别忘了，马斯克第一专业做车的，第二他也不是造火箭的！他就是一个卖股票圈钱的！
